episode,total_reward,duration_sec,steps,avg_reward_per_step,avg_reward_per_sec
603,605.9811,952.53,40,15.1495,0.6362
604,725.9757,640.34,43,16.8832,1.1337
605,708.2947,981.95,48,14.7561,0.7213
606,639.5824,458.63,38,16.8311,1.3946
607,473.1182,359.95,31,15.2619,1.3144
608,741.7482,498.91,49,15.1377,1.4867
609,881.6646,570.53,57,15.4678,1.5453
610,752.4644,524.77,50,15.0493,1.4339
611,1.3729,46.01,4,0.3432,0.0298
612,543.2602,352.43,32,16.9769,1.5415
613,584.2742,394.51,36,16.2298,1.4810
614,878.8307,450.03,48,18.3090,1.9528
615,519.9389,357.63,33,15.7557,1.4539
616,737.9497,488.56,48,15.3740,1.5105
617,810.1877,571.55,56,14.4676,1.4175
618,664.5740,400.11,38,17.4888,1.6610
619,739.4101,389.58,41,18.0344,1.8979
620,568.5468,429.49,38,14.9618,1.3238
621,968.5440,578.30,64,15.1335,1.6748
622,575.2451,387.66,38,15.1380,1.4839
623,768.3064,438.36,46,16.7023,1.7527
624,601.2387,415.67,38,15.8221,1.4464
625,629.9087,412.04,39,16.1515,1.5287
626,752.7082,453.37,42,17.9216,1.6602
627,569.7001,442.29,37,15.3973,1.2881
628,566.6475,387.70,33,17.1711,1.4615
629,584.5658,439.48,39,14.9889,1.3301
630,588.3730,442.76,36,16.3437,1.3289
631,936.4979,641.50,62,15.1048,1.4599
632,539.8680,433.49,35,15.4248,1.2454
633,474.4884,424.77,33,14.3784,1.1170
634,502.5441,410.87,34,14.7807,1.2231
635,531.9108,448.49,35,15.1975,1.1860
636,287.1588,228.59,19,15.1136,1.2562
637,472.9890,250.88,25,18.9196,1.8853
638,1247.8477,580.97,69,18.0847,2.1479
639,1060.9861,599.08,66,16.0755,1.7710
640,943.1523,523.29,59,15.9856,1.8023
641,865.3543,536.50,57,15.1817,1.6129
642,1240.2593,606.19,66,18.7918,2.0460
643,908.9617,534.61,56,16.2315,1.7002
644,993.9057,561.36,61,16.2935,1.7705
645,1105.4102,632.38,64,17.2720,1.7480
646,993.0692,615.03,66,15.0465,1.6147
647,1051.9748,639.21,68,15.4702,1.6457
648,1170.6197,691.91,78,15.0079,1.6919
649,768.5216,511.23,49,15.6841,1.5033
650,770.7841,501.45,50,15.4157,1.5371
651,858.1435,509.70,52,16.5028,1.6836
652,882.2701,614.39,58,15.2116,1.4360
653,801.3837,509.11,49,16.3548,1.5741
654,56.2695,90.92,7,8.0385,0.6189
655,688.0752,388.03,39,17.6430,1.7732
656,1178.7431,717.46,78,15.1121,1.6429
657,814.2560,452.74,48,16.9637,1.7985
658,1271.6246,757.75,86,14.7863,1.6782
659,992.5090,536.52,60,16.5418,1.8499
660,1075.1480,550.13,62,17.3411,1.9544
661,1078.7832,549.50,64,16.8560,1.9632
662,896.8667,523.85,57,15.7345,1.7121
663,943.4563,558.22,61,15.4665,1.6901
664,886.7826,506.02,53,16.7317,1.7525
665,912.0029,490.31,50,18.2401,1.8600
666,991.4095,548.44,59,16.8036,1.8077
667,1223.0712,705.36,78,15.6804,1.7340
668,775.3520,424.68,44,17.6216,1.8257
669,759.1595,433.83,46,16.5035,1.7499
670,955.1960,539.01,61,15.6590,1.7721
671,867.3276,506.18,54,16.0616,1.7135
672,25.3590,12.75,2,12.6795,1.9895
673,1148.1432,643.69,72,15.9464,1.7837
674,803.6610,487.42,49,16.4012,1.6488
675,1194.9906,772.50,79,15.1265,1.5469
676,744.6053,522.11,51,14.6001,1.4261
677,964.7336,583.68,59,16.3514,1.6529
678,795.7192,453.11,49,16.2392,1.7561
679,1071.7350,586.26,70,15.3105,1.8281
680,1103.1299,607.77,73,15.1114,1.8150
681,1255.1063,704.46,83,15.1218,1.7817
682,884.2219,510.25,52,17.0043,1.7329
683,684.1895,552.89,47,14.5572,1.2375
684,659.0013,412.10,37,17.8108,1.5991
685,631.3967,449.50,38,16.6157,1.4047
686,722.4062,446.67,42,17.2001,1.6173
687,819.7947,418.74,40,20.4949,1.9578
688,608.4368,427.79,38,16.0115,1.4223
689,1278.5568,716.85,82,15.5922,1.7836
690,588.0485,353.50,37,15.8932,1.6635
691,355.7850,189.27,22,16.1720,1.8798
692,882.0332,506.03,56,15.7506,1.7431
693,902.9958,531.56,59,15.3050,1.6988
694,750.1486,406.03,36,20.8375,1.8475
695,721.8816,427.97,41,17.6069,1.6868
696,946.2769,461.57,50,18.9255,2.0501
697,730.5908,429.83,41,17.8193,1.6997
698,799.4562,488.10,50,15.9891,1.6379
699,892.3419,476.43,52,17.1604,1.8730
700,1123.4895,708.90,77,14.5908,1.5848
701,922.0908,510.31,52,17.7325,1.8069
702,1158.8211,760.83,76,15.2476,1.5231
703,1162.1432,720.86,75,15.4952,1.6122
704,1014.4717,517.70,58,17.4909,1.9596
705,835.5092,501.97,49,17.0512,1.6645
706,1311.6785,759.94,85,15.4315,1.7260
707,820.5481,535.16,51,16.0892,1.5333
708,942.9062,521.71,56,16.8376,1.8073
709,197.0056,143.68,14,14.0718,1.3712
710,645.4664,374.42,37,17.4450,1.7239
711,747.9657,490.49,47,15.9142,1.5249
712,794.5769,435.16,46,17.2734,1.8259
713,822.9689,434.45,49,16.7953,1.8943
714,779.8476,497.36,47,16.5925,1.5680
715,921.4011,501.45,54,17.0630,1.8375
716,830.4398,501.37,48,17.3008,1.6563
717,809.3490,499.22,49,16.5173,1.6212
718,743.1472,431.25,42,17.6940,1.7232
719,893.7006,526.06,55,16.2491,1.6989
720,742.4587,441.84,44,16.8741,1.6804
721,898.7739,538.18,55,16.3413,1.6700
722,871.9297,392.32,37,23.5657,2.2225
723,617.7038,404.55,35,17.6487,1.5269
724,1089.5134,656.94,69,15.7900,1.6585
725,1439.5632,806.06,93,15.4792,1.7859
726,843.1821,529.72,52,16.2150,1.5918
727,1204.9068,771.82,80,15.0613,1.5611
728,945.0530,609.72,61,15.4927,1.5500
729,882.7364,531.94,55,16.0498,1.6595
730,936.7399,566.34,58,16.1507,1.6540
731,1391.5143,842.58,92,15.1252,1.6515
732,1157.1596,697.82,76,15.2258,1.6582
733,447.1249,363.33,29,15.4181,1.2306
734,1115.3643,652.57,73,15.2790,1.7092
735,986.7949,581.04,61,16.1770,1.6983
736,1100.7216,644.29,69,15.9525,1.7084
737,1019.3206,624.45,64,15.9269,1.6324
738,1346.1080,813.43,88,15.2967,1.6548
739,897.9685,516.02,58,15.4822,1.7402
740,1042.7211,551.79,60,17.3787,1.8897
741,1109.5299,632.69,69,16.0801,1.7537
742,1564.8700,770.48,92,17.0095,2.0310
743,1161.2789,454.20,56,20.7371,2.5568
744,458.5904,203.43,25,18.3436,2.2543
745,1876.3336,754.57,86,21.8178,2.4866
746,1337.7296,681.36,78,17.1504,1.9633
747,1399.8362,613.97,66,21.2096,2.2800
748,977.6932,567.57,59,16.5711,1.7226
749,1096.2036,580.37,61,17.9706,1.8888
750,1122.9091,628.28,67,16.7598,1.7873
751,1071.5593,597.44,69,15.5298,1.7936
752,1137.8998,670.24,69,16.4913,1.6978
753,1093.0405,627.06,64,17.0788,1.7431
754,1177.6488,579.64,68,17.3184,2.0317
755,1087.0847,573.84,64,16.9857,1.8944
756,1201.5225,670.07,70,17.1646,1.7931
757,1225.7587,660.31,71,17.2642,1.8563
758,1198.2931,719.50,73,16.4150,1.6654
759,142.7493,119.26,10,14.2749,1.1969
760,984.5690,524.85,56,17.5816,1.8759
761,1569.4699,730.60,82,19.1399,2.1482
762,1130.6711,649.38,68,16.6275,1.7412
763,1118.5354,627.50,67,16.6946,1.7825
764,1353.2251,699.39,82,16.5027,1.9349
765,1394.9581,774.52,82,17.0117,1.8011
766,1356.3151,747.56,79,17.1685,1.8143
767,1434.7303,805.85,90,15.9414,1.7804
768,1213.9839,641.24,70,17.3426,1.8932
769,1306.9049,668.07,78,16.7552,1.9562
770,1326.7406,741.86,78,17.0095,1.7884
771,1213.3431,692.65,73,16.6211,1.7517
772,1025.2418,614.44,61,16.8072,1.6686
773,567.7682,357.00,34,16.6991,1.5904
774,455.7270,322.68,31,14.7009,1.4123
775,1227.4565,816.79,81,15.1538,1.5028
776,1354.3491,785.04,83,16.3175,1.7252
777,1800.7913,937.92,102,17.6548,1.9200
778,1302.3253,693.66,78,16.6965,1.8775
779,1484.7580,829.97,89,16.6827,1.7889
780,1325.5424,706.16,79,16.7790,1.8771
781,1267.3994,624.18,76,16.6763,2.0305
782,1199.4959,750.54,74,16.2094,1.5982
783,1183.4481,676.00,67,17.6634,1.7507
784,1246.4381,711.45,72,17.3116,1.7520
785,1478.7380,831.99,90,16.4304,1.7773
786,1231.2009,642.33,76,16.2000,1.9168
787,4.6622,30.78,2,2.3311,0.1515
788,1434.4413,751.39,87,16.4878,1.9090
789,1369.3219,690.71,82,16.6990,1.9825
790,1147.6176,656.77,67,17.1286,1.7474
791,1340.2304,763.14,83,16.1474,1.7562
792,1219.5855,686.25,72,16.9387,1.7772
793,1511.3024,760.36,89,16.9809,1.9876
794,1155.3563,637.26,73,15.8268,1.8130
795,1623.1292,753.59,94,17.2673,2.1539
796,1342.6558,704.75,82,16.3739,1.9051
797,1661.3644,761.76,92,18.0583,2.1809
798,1663.1922,784.76,95,17.5073,2.1194
799,1373.0031,738.63,84,16.3453,1.8588
800,30.5219,14.26,2,15.2610,2.1397
801,1479.1325,750.46,89,16.6195,1.9710
802,1854.9992,868.97,109,17.0183,2.1347
803,1578.2466,802.86,93,16.9704,1.9658
804,1441.4086,787.41,92,15.6675,1.8306
805,1727.5090,936.71,106,16.2973,1.8442
806,1564.5916,808.46,88,17.7794,1.9353
807,1563.1583,792.51,88,17.7632,1.9724
808,1564.5510,767.49,90,17.3839,2.0385
809,1532.9361,856.55,88,17.4197,1.7897
810,1202.0404,704.94,71,16.9301,1.7052
811,1356.9332,745.29,78,17.3966,1.8207
812,1375.8613,809.60,83,16.5766,1.6994
813,1543.0369,901.29,92,16.7721,1.7120
814,1415.1658,748.34,76,18.6206,1.8911
815,1313.0402,692.17,75,17.5072,1.8970
816,1239.3522,708.33,74,16.7480,1.7497
817,1442.0550,795.72,86,16.7681,1.8123
818,1627.9453,807.58,94,17.3186,2.0158
819,1446.1721,773.16,85,17.0138,1.8705
820,1416.1952,756.54,84,16.8595,1.8719
821,1352.7963,814.13,85,15.9153,1.6616
822,1567.3175,857.43,95,16.4981,1.8279
823,1434.0451,754.07,83,17.2777,1.9017
824,1424.1597,754.52,83,17.1586,1.8875
825,1683.4190,919.41,97,17.3548,1.8310
826,1426.8866,722.14,87,16.4010,1.9759
827,1522.8118,777.27,94,16.2001,1.9592
828,1609.7452,825.63,93,17.3091,1.9497
829,1652.1282,900.22,98,16.8585,1.8353
830,1591.4991,815.30,95,16.7526,1.9520
831,1652.8008,783.90,98,16.8653,2.1084
832,1525.0899,792.16,88,17.3306,1.9252
833,1393.4415,741.68,83,16.7885,1.8788
834,1408.8467,702.71,84,16.7720,2.0049
835,1493.5249,720.72,88,16.9719,2.0723
836,1267.6851,649.37,68,18.6424,1.9522
837,1401.1541,721.35,84,16.6804,1.9424
838,1322.4189,746.81,82,16.1271,1.7708
839,1408.8320,772.03,85,16.5745,1.8249
840,1202.0309,591.07,71,16.9300,2.0337
841,1339.5424,664.24,79,16.9562,2.0166
842,1375.0923,765.37,83,16.5674,1.7966
843,1208.9798,647.49,73,16.5614,1.8672
844,1319.6296,744.53,82,16.0930,1.7724
845,1528.9756,747.75,88,17.3747,2.0448
846,1518.4533,774.45,89,17.0613,1.9607
847,1331.6167,719.02,80,16.6452,1.8520
848,1308.0353,754.33,81,16.1486,1.7340
849,1387.3571,654.91,82,16.9190,2.1184
850,1245.1828,635.90,77,16.1712,1.9581
851,1436.5641,692.57,89,16.1412,2.0742
852,1316.0602,739.49,81,16.2477,1.7797
853,1332.8065,729.04,82,16.2537,1.8282
854,1296.8660,745.31,77,16.8424,1.7400
855,1382.0346,786.04,84,16.4528,1.7582
856,1467.8865,782.46,89,16.4931,1.8760
857,1320.6991,663.98,79,16.7177,1.9891
858,1379.5689,707.78,78,17.6868,1.9491
859,1464.7366,768.32,85,17.2322,1.9064
860,1452.6725,745.46,90,16.1408,1.9487
861,1657.4385,818.00,98,16.9126,2.0262
862,1387.5631,713.44,85,16.3243,1.9449
863,1187.8190,630.08,71,16.7298,1.8852
864,1302.6537,616.99,78,16.7007,2.1113
865,1425.7653,708.52,90,15.8418,2.0123
866,1569.1482,765.59,94,16.6931,2.0496
867,1495.0141,684.13,90,16.6113,2.1853
868,1224.0409,627.90,75,16.3205,1.9494
869,1511.2129,683.03,86,17.5722,2.2125
870,1625.3391,762.85,91,17.8609,2.1306
871,1131.9431,534.08,57,19.8587,2.1194
872,1420.4249,646.86,84,16.9098,2.1959
873,1367.7018,709.97,83,16.4783,1.9264
874,1400.3533,734.12,84,16.6709,1.9075
875,1338.9740,653.91,82,16.3290,2.0476
876,1235.4153,618.80,75,16.4722,1.9965
877,1278.5558,688.03,79,16.1843,1.8583
878,1385.9546,724.36,84,16.4995,1.9133
879,1424.6198,758.70,87,16.3749,1.8777
880,1301.4673,689.18,80,16.2683,1.8884
881,715.5029,406.85,42,17.0358,1.7586
882,1063.9583,581.25,66,16.1206,1.8305
883,1030.0533,562.69,63,16.3501,1.8306
884,1135.6281,600.74,69,16.4584,1.8904
885,534.6229,333.03,30,17.8208,1.6053
886,1076.3526,536.77,63,17.0850,2.0053
887,526.8387,321.35,30,17.5613,1.6395
888,558.2295,346.35,31,18.0074,1.6118
889,628.8829,372.94,33,19.0571,1.6863
890,1078.9089,622.08,69,15.6364,1.7343
891,897.1938,521.68,56,16.0213,1.7198
892,819.9195,406.04,39,21.0236,2.0193
893,620.3537,415.96,37,16.7663,1.4914
894,1073.6829,561.79,63,17.0426,1.9112
895,660.4011,397.89,40,16.5100,1.6598
896,983.1408,542.10,60,16.3857,1.8136
897,1149.2369,620.56,70,16.4177,1.8519
898,1233.6720,622.30,76,16.2325,1.9825
899,1154.7861,589.89,71,16.2646,1.9576
900,1129.4641,580.22,69,16.3690,1.9466
901,978.8868,533.88,57,17.1735,1.8335
902,1169.4441,612.21,69,16.9485,1.9102
903,205.4489,131.25,12,17.1207,1.5653
904,475.0879,256.08,27,17.5958,1.8552
905,897.8980,472.77,49,18.3244,1.8992
906,730.0167,432.69,44,16.5913,1.6872
907,1404.0169,705.80,86,16.3258,1.9893
908,1179.4448,602.78,70,16.8492,1.9567
909,1329.8885,680.14,81,16.4184,1.9553
910,707.4988,399.09,39,18.1410,1.7728
911,1465.4330,694.53,86,17.0399,2.1100
912,1349.9411,643.40,79,17.0879,2.0981
913,1369.1083,663.50,83,16.4953,2.0635
914,1219.2049,579.61,71,17.1719,2.1035
915,892.0569,436.68,49,18.2052,2.0428
916,749.1919,401.74,40,18.7298,1.8649
917,1306.9347,667.59,81,16.1350,1.9577
918,1140.4080,543.07,66,17.2789,2.0999
919,837.8230,411.62,49,17.0984,2.0354
920,237.3551,118.79,15,15.8237,1.9981
921,1276.4719,635.44,80,15.9559,2.0088
922,1396.5794,668.29,84,16.6259,2.0898
923,1638.3718,781.62,100,16.3837,2.0961
924,1044.5570,526.61,63,16.5803,1.9836
925,848.2590,459.06,50,16.9652,1.8478
926,450.6410,300.77,27,16.6904,1.4983
927,425.1363,285.78,25,17.0055,1.4876
928,403.1041,292.86,23,17.5263,1.3765
929,379.8211,300.68,24,15.8259,1.2632
930,457.4211,298.88,26,17.5931,1.5304
931,438.7503,295.40,25,17.5500,1.4853
932,468.3196,320.00,28,16.7257,1.4635
933,463.7188,301.56,27,17.1748,1.5377
934,232.7228,313.54,27,8.6194,0.7422
935,436.1845,291.39,25,17.4474,1.4969
936,1177.7992,653.86,79,14.9089,1.8013
937,850.9602,428.27,48,17.7283,1.9870
938,923.9732,475.30,56,16.4995,1.9440
939,891.9052,436.38,51,17.4883,2.0439
940,367.2406,284.09,24,15.3017,1.2927
941,431.9297,288.66,25,17.2772,1.4963
942,387.6509,283.44,24,16.1521,1.3677
943,421.6758,268.39,23,18.3337,1.5711
944,363.3087,252.87,21,17.3004,1.4368
945,81.8513,40.91,4,20.4628,2.0010
946,367.4933,311.38,24,15.3122,1.1802
947,357.1804,287.87,24,14.8825,1.2408
948,477.2631,302.47,25,19.0905,1.5779
949,1496.6246,714.65,92,16.2677,2.0942
950,381.6434,279.76,24,15.9018,1.3642
951,422.4020,303.41,25,16.8961,1.3922
952,405.1853,314.92,24,16.8827,1.2866
953,358.2508,274.67,23,15.5761,1.3043
954,394.8862,273.72,23,17.1690,1.4427
955,1217.8486,598.61,73,16.6829,2.0345
956,406.9194,281.93,24,16.9550,1.4434
957,413.2279,276.49,23,17.9664,1.4945
958,409.6940,295.36,24,17.0706,1.3871
959,443.9635,294.62,26,17.0755,1.5069
960,1081.6337,531.61,63,17.1688,2.0347
961,616.8020,352.42,36,17.1334,1.7502
962,375.3824,281.45,24,15.6409,1.3338
963,421.0905,277.72,23,18.3083,1.5163
964,387.5941,276.61,23,16.8519,1.4012
965,414.2769,287.56,25,16.5711,1.4407
966,1341.3648,660.70,82,16.3581,2.0302
967,366.1550,272.10,23,15.9198,1.3457
968,423.8712,291.37,25,16.9548,1.4548
969,402.0674,303.37,26,15.4641,1.3253
970,1449.0014,692.74,88,16.4659,2.0917
971,379.0711,322.76,27,14.0397,1.1745
972,324.2646,306.48,25,12.9706,1.0580
973,401.1776,303.21,25,16.0471,1.3231
974,415.9809,290.82,25,16.6392,1.4304
975,-6.4003,26.73,2,-3.2002,-0.2394
976,1477.6674,665.48,86,17.1822,2.2204
977,466.3929,303.43,27,17.2738,1.5371
978,410.8463,307.15,25,16.4339,1.3376
979,466.2208,314.17,27,17.2674,1.4840
980,398.2885,287.40,24,16.5954,1.3858
981,344.2047,317.88,25,13.7682,1.0828
982,399.2386,299.66,25,15.9695,1.3323
983,855.3676,444.77,51,16.7719,1.9232
984,475.2884,314.16,29,16.3893,1.5129
985,415.2445,285.06,25,16.6098,1.4567
986,397.1935,306.27,25,15.8877,1.2969
987,401.7625,291.98,25,16.0705,1.3760
988,854.4608,456.28,52,16.4319,1.8727
989,455.9406,322.08,29,15.7221,1.4156
990,415.9597,324.86,30,13.8653,1.2804
991,436.8003,299.91,26,16.8000,1.4564
992,446.7169,333.43,29,15.4040,1.3398
993,417.5827,292.75,26,16.0609,1.4264
994,447.4084,312.81,27,16.5707,1.4303
995,400.6251,305.49,27,14.8380,1.3114
996,467.9670,314.98,26,17.9987,1.4857
997,412.6673,301.79,26,15.8718,1.3674
998,1278.0992,629.93,78,16.3859,2.0290
999,477.0864,303.44,27,17.6699,1.5723
1000,749.7760,437.68,45,16.6617,1.7131
1001,485.7339,303.82,27,17.9901,1.5987
1002,470.3936,295.45,25,18.8157,1.5921
1003,671.9389,385.83,41,16.3888,1.7415
1004,398.6425,304.79,26,15.3324,1.3079
1005,680.6397,331.37,39,17.4523,2.0540
1006,462.8267,224.15,28,16.5295,2.0648
1007,458.7353,298.71,25,18.3494,1.5357
1008,445.5450,300.70,27,16.5017,1.4817
1009,491.7671,312.84,29,16.9575,1.5720
1010,552.4165,321.62,31,17.8199,1.7176
1011,597.7049,299.26,27,22.1372,1.9973
1012,1041.6768,535.12,63,16.5346,1.9466
1013,435.1458,308.84,26,16.7364,1.4090
1014,431.5666,293.56,25,17.2627,1.4701
1015,364.8156,338.94,29,12.5798,1.0763
1016,461.2646,297.67,26,17.7409,1.5496
1017,459.3527,315.71,28,16.4055,1.4550
1018,462.4169,317.92,29,15.9454,1.4545
1019,539.7834,318.68,30,17.9928,1.6938
1020,466.6288,339.03,29,16.0906,1.3764
1021,905.1500,483.40,54,16.7620,1.8725
1022,423.8667,307.12,27,15.6988,1.3801
1023,546.7518,337.42,31,17.6372,1.6204
1024,403.7696,298.09,26,15.5296,1.3545
1025,495.3162,306.56,28,17.6899,1.6157
1026,633.7366,373.35,39,16.2497,1.6974
1027,456.5712,335.39,29,15.7438,1.3613
1028,1479.6320,716.76,90,16.4404,2.0643
1029,861.8158,457.00,53,16.2607,1.8858
1030,1244.2519,595.45,73,17.0445,2.0896
1031,719.9899,418.63,44,16.3634,1.7199
1032,412.9614,295.41,26,15.8831,1.3979
1033,293.9964,304.18,27,10.8888,0.9665
1034,-17.7250,8.53,1,-17.7250,-2.0777
1035,646.6705,367.88,37,17.4776,1.7578
1036,523.3955,328.67,30,17.4465,1.5925
1037,613.6212,377.37,36,17.0450,1.6260
1038,497.6628,339.35,31,16.0536,1.4665
1039,487.7479,338.34,31,15.7338,1.4416
1040,1036.7018,540.12,60,17.2784,1.9194
1041,869.5029,472.71,53,16.4057,1.8394
1042,723.9242,404.89,43,16.8354,1.7879
1043,1472.7458,719.63,89,16.5477,2.0465
1044,589.7494,331.54,31,19.0242,1.7788
1045,1286.4924,645.98,80,16.0812,1.9915
1046,676.7863,390.15,41,16.5070,1.7347
1047,1753.8016,797.90,104,16.8635,2.1980
1048,1077.4241,502.45,61,17.6627,2.1443
1049,1033.3271,436.70,46,22.4636,2.3662
1050,688.2304,353.07,35,19.6637,1.9492
1051,1428.0078,690.55,87,16.4139,2.0679
1052,895.3400,455.93,52,17.2181,1.9638
1053,868.9598,427.75,53,16.3955,2.0315
1054,649.5887,305.84,39,16.6561,2.1240
1055,898.4082,480.56,54,16.6372,1.8695
1056,565.9616,344.68,31,18.2568,1.6420
1057,797.1854,430.50,46,17.3301,1.8517
1058,715.0827,391.37,42,17.0258,1.8271
1059,800.3950,435.71,47,17.0297,1.8370
1060,496.6301,350.53,32,15.5197,1.4168
1061,904.4532,472.54,52,17.3933,1.9140
1062,627.5610,378.60,35,17.9303,1.6576
1063,662.6922,386.63,39,16.9921,1.7140
1064,1209.1679,595.86,71,17.0305,2.0293
1065,760.7273,411.13,45,16.9051,1.8503
1066,624.7166,356.18,32,19.5224,1.7539
1067,824.4058,429.15,45,18.3201,1.9210
1068,682.7809,405.50,41,16.6532,1.6838
1069,852.8499,444.89,49,17.4051,1.9170
1070,856.3707,460.17,52,16.4687,1.8610
1071,982.7391,489.69,56,17.5489,2.0068
1072,1560.7569,761.25,94,16.6038,2.0503
1073,1102.0153,546.29,63,17.4923,2.0173
1074,629.5508,343.84,35,17.9872,1.8310
1075,99.5163,71.17,7,14.2166,1.3983
1076,1157.8352,609.11,67,17.2811,1.9009
1077,611.1174,380.72,34,17.9740,1.6052
1078,1125.0560,583.02,64,17.5790,1.9297
1079,779.0973,442.08,42,18.5499,1.7623
1080,998.6083,578.52,61,16.3706,1.7261
1081,1169.4800,614.73,67,17.4549,1.9024
1082,723.9487,534.74,37,19.5662,1.3538
1083,734.4892,1030.53,43,17.0811,0.7127
1084,723.4022,998.62,40,18.0851,0.7244
1085,611.9037,599.89,34,17.9972,1.0200
1086,866.4771,652.68,47,18.4357,1.3276
1087,890.7055,1019.54,53,16.8058,0.8736
1088,1533.8372,726.14,90,17.0426,2.1123
1089,891.6930,493.85,54,16.5128,1.8056
1090,1094.3819,525.59,60,18.2397,2.0822
1091,638.6295,380.90,38,16.8060,1.6766
1092,1766.0776,801.05,104,16.9815,2.2047
1093,691.3719,401.80,41,16.8627,1.7207
1094,287.3518,171.73,17,16.9030,1.6733
1095,502.9399,242.42,29,17.3428,2.0746
1096,1082.5311,559.73,62,17.4602,1.9340
1097,1768.8002,816.11,105,16.8457,2.1674
1098,1161.3579,602.27,69,16.8313,1.9283
1099,603.3967,334.88,31,19.4644,1.8018
1100,1708.9373,819.72,101,16.9202,2.0848
1101,1583.2961,753.46,92,17.2097,2.1014
1102,779.1347,437.77,45,17.3141,1.7798
1103,1393.9705,699.16,85,16.3997,1.9938
1104,1223.4261,599.56,71,17.2314,2.0405
1105,1435.2057,745.76,90,15.9467,1.9245
1106,1035.4338,563.20,61,16.9743,1.8385
1107,823.2506,491.16,49,16.8010,1.6761
1108,671.8463,436.61,40,16.7962,1.5388
1109,694.3692,482.84,44,15.7811,1.4381
1110,477.8881,240.25,26,18.3803,1.9891
