File,Method,Average Duration(s),Average Size(MB),Average Buffer State(s),Average VMAF Score,Average VMAF Smoothness,Average Bitrate(bps),Stall Ratio(%),Stall Time(s),Switch Ratio(%),Total Size(MB)
hsr_trace_1.csv,QAOCS-BOLA,2.01,1.26,17.46,97.29042668986718,1.94,4502.996356378078,1.25,0.22,0.50,100.54
fcc18_trace_3.csv,QAOCS-BOLA,2.06,0.44,28.96,97.47164911142242,2.78,1956.709713488961,1.27,0.86,0.11,35.00
fcc18_trace_1.csv,QAOCS-BOLA,2.14,0.91,20.98,97.91047152161727,1.79,3062.2027508986243,1.32,0.29,0.29,69.36
lumos5g_trace_1.csv,QAOCS-BOLA,2.20,2.45,51.82,98.41825094756578,1.32,9790.779121394624,1.37,0.09,0.04,178.98
lab_trace_1.csv,QAOCS-BOLA,2.19,2.60,47.15,97.87096966109674,1.45,9228.845686212686,1.37,0.11,0.04,189.83
fcc18_trace_2.csv,QAOCS-BOLA,2.17,0.41,22.59,97.02433847670426,3.18,1518.5037178567284,1.35,0.59,0.07,30.10
ghent_trace_1.csv,QAOCS-BOLA,2.30,2.58,41.32,97.59167352323239,2.11,8575.493915587398,1.41,0.16,0.07,183.48
hsr_trace_3.csv,QAOCS-BOLA,2.23,1.17,15.46,96.78117811426698,3.29,4456.229824053382,2.78,29.94,0.28,84.30
oboe_trace_3.csv,QAOCS-BOLA,2.28,0.98,18.50,97.67487490708838,2.15,3162.898728288541,2.78,6.07,0.26,70.37
ghent_trace_0.csv,QAOCS-BOLA,2.18,2.49,47.95,98.34074284247284,1.13,9833.778995045757,1.33,0.11,0.03,186.68
lab_trace_3.csv,QAOCS-BOLA,2.07,2.46,44.07,98.20334871131772,1.01,9695.10655206273,1.27,0.13,0.04,194.34
ghent_trace_3.csv,QAOCS-BOLA,1.97,2.07,32.57,98.14926013176088,1.22,8529.328456740937,1.20,0.09,0.12,171.66
lab_trace_2.csv,QAOCS-BOLA,2.15,2.59,48.40,97.75585623289999,1.77,10132.402807547738,1.33,0.13,0.05,194.02
oboe_trace_0.csv,QAOCS-BOLA,2.33,0.56,16.51,97.30567054769833,2.30,1972.9376158026644,4.35,1.55,0.26,38.74
lumos5g_trace_2.csv,QAOCS-BOLA,2.09,2.45,50.72,97.82428452119777,1.32,9718.837419355752,1.30,0.08,0.04,189.00
lumos5g_trace_3.csv,QAOCS-BOLA,1.81,1.99,49.50,97.89417641371172,2.01,9046.366268417814,1.11,0.08,0.03,178.86
ghent_trace_2.csv,QAOCS-BOLA,2.25,2.80,45.50,97.72727029735158,1.56,9777.679739616466,1.39,0.10,0.04,201.81
oboe_trace_2.txt.csv,QAOCS-BBA,2.01,0.70,10.11,97.55201348996454,2.33,2683.319340456439,3.75,8.30,0.26,55.90
fcc18_trace_2.txt.csv,QAOCS-BBA,2.52,0.63,8.41,95.90417944962186,4.89,2071.8447284928266,9.23,15.74,0.23,41.08
fcc18_trace_1.txt.csv,QAOCS-BBA,1.89,0.90,14.50,97.55186519852782,2.88,3997.8686944782853,1.16,0.37,0.16,77.67
ghent_trace_0.txt.csv,QAOCS-BBA,1.86,2.33,47.18,98.03241499132834,1.38,9701.096562488867,1.16,0.09,0.03,200.14
lumos5g_trace_4.txt.csv,QAOCS-BBA,2.04,2.44,40.91,97.35099742291547,2.30,8254.77490513841,1.27,0.22,0.04,193.00
ghent_trace_1.txt.csv,QAOCS-BBA,1.86,2.03,46.30,98.36403354022389,1.50,9464.94811285192,1.12,0.56,0.03,180.75
oboe_trace_3.txt.csv,QAOCS-BBA,2.33,1.07,12.43,96.81660506908177,3.63,3685.9721970312457,4.35,4.26,0.17,73.76
lab_trace_2.txt.csv,QAOCS-BBA,2.05,2.65,43.96,98.36831061420506,1.19,9284.263988418157,1.27,0.19,0.04,209.16
lumos5g_trace_1.txt.csv,QAOCS-BBA,2.25,2.33,48.81,97.70463950664835,2.37,8587.092787351383,1.41,0.08,0.04,165.34
ghent_trace_2.txt.csv,QAOCS-BBA,2.04,2.44,45.75,98.62883864620953,0.99,9564.575267179742,1.27,0.16,0.04,192.48
lab_trace_3.txt.csv,QAOCS-BBA,2.43,2.60,49.75,97.72475941448931,1.97,9285.02789316329,1.49,0.09,0.04,173.91
hsr_trace_3.txt.csv,QAOCS-BBA,2.50,1.24,15.46,97.94522498139345,1.65,4517.815235812864,6.15,15.74,0.26,80.29
hsr_trace_1.txt.csv,QAOCS-BBA,2.10,1.30,16.33,98.45241856786414,1.36,5137.1131935511785,1.30,0.86,0.23,100.30
fcc18_trace_3.txt.csv,QAOCS-BBA,2.60,0.79,9.02,96.75086726281833,3.49,2447.304799574524,3.17,2.97,0.43,49.95
ghent_trace_3.txt.csv,QAOCS-BBA,2.12,2.46,34.07,98.20701310273448,1.35,9775.68598236743,1.32,0.09,0.11,186.86
